id(時間割コード),classId(何かに使うかもしれない通し番号),name,teacher,credit,style,url,termperiod
12G10,20210075,Composition I (英),藤坂　恭子,3,オンライン,https://zoom.us/j/93333050564?pwd=Yncxd2R3OTh1azRGbkpXeGxQT1NPUT09,T1Mon2/T3Mon2/T4Mon2
12G11,20210076,Pronunciation I (国・多),奥野　晶子,3,オンライン,https://zoom.us/j/99219254946?pwd=RWdGdmJ3TW5obE1UNm9kV2o2M2x4QT09,T1Mon2/T3Mon2/T4Mon2
12G12,20210077,Pronunciation I (国・多),吉田　真理子,3,オンライン,https://zoom.us/j/92243472755?pwd=QXVpSGVNOWM0ajc0dENIRmpLU3N5QT09,T1Mon2/T3Mon2/T4Mon2
12G13,20210078,MI Composition II,道家　美紀子,3,オンライン,https://zoom.us/j/97391337921?pwd=Y3d1VXE4Y0kraEJvdVdrZTBCdWJwUT09,T1Mon2/T3Mon2/T4Mon2
12G14,20210079,MI Composition II,北村　文,3,オンライン,https://zoom.us/j/99832516311?pwd=TVd3THpwS2JBYytqVmZHZVRlN0p0Zz09,T1Mon2/T3Mon2/T4Mon2
12G15,20210080,MI Composition II,中尾　真子,3,オンライン,https://zoom.us/j/95994581957?pwd=Q2VCSmhDWElHRHJrNCtoaDYzQ05iUT09,T1Mon2/T3Mon2/T4Mon2
12G16,20210081,MI Composition II,高久田　佳津子,3,オンライン,https://zoom.us/j/91339111170?pwd=OE1ET0hqRFhPeUJnelpJaHMxRWpBQT09,T1Mon2/T3Mon2/T4Mon2
12G17,20210082,ドイツ語 I (演習) a (英),松原　良輔,3,オンライン,https://zoom.us/j/92743328095?pwd=aHFDNWNzejBnSXVyaHBYU3FjVm9Cdz09,T1Mon2/T3Mon2/T4Mon2
12G18,20210083,スペイン語 I (文法) A (英),青島　郁代,3,オンライン,https://zoom.us/j/91333329371?pwd=VVhYSEQyVXJyUkxzWjBxRGM4NGtLQT09,T1Mon2/T3Mon2/T4Mon2
12G19,20210084,スペイン語 I (文法) B (英),浅香　武和,3,オンライン,https://zoom.us/j/97396120108?pwd=bUhMYTVUeFNuTUdXUHFleUNzWURFQT09,T1Mon2/T3Mon2/T4Mon2
12G20,20210085,４年セミナー,小野　創,3,ハイブリッド,https://zoom.us/j/98798423909?pwd=S2UvOVkzU3cySi9yazE1T1FQQnJTdz09,T1Mon2/T3Mon2/T4Mon2
12G21,20210086,４年セミナー,郷路　拓也,3,ハイブリッド,https://zoom.us/j/91487370165?pwd=WXVHVVFFVnBMbkNnbjl4NXZ5Rklkdz09,T1Mon2/T3Mon2/T4Mon2
12G22,20210087,アメリカ文化概論,大類　久恵,3,オンライン,https://zoom.us/j/92246290333?pwd=ZlNoQlQxVzFNMTI3dHV6UGVOclBjUT09,T1Mon2/T3Mon2/T4Mon2
12G23,20210088,英語史,児馬　修,3,オンライン,https://zoom.us/j/95094570050?pwd=SHBDSEM5MnhMRERMVGVlVE0xTkFkZz09,T1Mon2/T3Mon2/T4Mon2
12G24,20210089,音声学,池頭　純子,3,オンライン,https://zoom.us/j/98451829815?pwd=MmFyMkxUM3B3bERQdmZLcmM1SFR4Zz09,T1Mon2/T3Mon2/T4Mon2
12G25,20210090,３年セミナー,Chris Burgess,3,ハイブリッド,https://zoom.us/j/91209855034?pwd=NDZXQ2FIalZXZExuZXZXY1JnZjk4Zz09,T1Mon2/T3Mon2/T4Mon2
12G26,20210091,４年セミナー,柴田　邦臣,3,ハイブリッド,https://zoom.us/j/99918537058?pwd=UElmcFBJakhBREhMeGk2L015WXJ0dz09,T1Mon2/T3Mon2/T4Mon2
12G27,20210092,４年セミナー,光成　歩,3,ハイブリッド,https://zoom.us/j/96570331674?pwd=Z3pjSXBNTys2bTBIUkN2SFFZeTNaZz09,T1Mon2/T3Mon2/T4Mon2
12G28,20210093,３年セミナー,菊池　弘明,3,ハイブリッド,https://zoom.us/j/91252178270?pwd=SWVJaUdjM29DUEFjNTlYNkc2R3N6Zz09,T1Mon2/T3Mon2/T4Mon2
12G29,20210094,３年セミナー,小西　由紀子,3,ハイブリッド,https://zoom.us/j/96518944983?pwd=NVo3WVlkUmxtQ3NSZWNHd0FCejJ1UT09,T1Mon2/T3Mon2/T4Mon2
12G30,20210095,３年セミナー,内藤　由香,3,ハイブリッド,https://zoom.us/j/96701364357?pwd=QjFVbWxiQURzdHNMTEJEWG9xMTNRdz09,T1Mon2/T3Mon2/T4Mon2
12G31,20210096,３年セミナー,松野　一夫,3,ハイブリッド,https://zoom.us/j/98269779562?pwd=S2NuQVFZeUF1NDBGYUdZVURFUHlMdz09,T1Mon2/T3Mon2/T4Mon2
12G32,20210097,３年セミナー,執行　洋子,3,ハイブリッド,https://zoom.us/j/91394334454?pwd=YmxSL1dic09xOUd6bVhjKzRYZjBDZz09,T1Mon2/T3Mon2/T4Mon2
12G33,20210098,フランス語 III (講読) (1)(3)(4),土屋　良二,3,オンライン,https://zoom.us/j/99149645455?pwd=ZHgrNzZuQkY3U3pRRkFPenFWWFhMZz09,T1Mon2/T3Mon2/T4Mon2
12G34,20210099,中国語 III (講読),布川　雅英,3,オンライン,https://zoom.us/j/99743008658?pwd=RHhjWHdHT0ovcUpYdFBCbGVoUnA2QT09,T1Mon2/T3Mon2/T4Mon2
12G35,20210100,スペイン語 III (講読),青砥　清一,3,オンライン,https://zoom.us/j/95848575437?pwd=aHJXOHM1TXhRUHptOFlIamRucUVXUT09,T1Mon2/T3Mon2/T4Mon2
12G36,20210101,韓国・朝鮮語 III (演習),張　銀英,3,オンライン,https://zoom.us/j/95271222986?pwd=OEQwMENpT0M2dE1FOEd3NFhDaVhrUT09,T1Mon2/T3Mon2/T4Mon2
12N01,20210102,国語学(3),高橋　雄太,1,オンライン(未確定),Coming Soon…,T3Mon2
12N02,20210103,経済学(3),森　悠子,1,オンライン(未確定),Coming Soon…,T3Mon2
12N03,20210104,経済学研究(3),森　悠子,1,オンライン(未確定),Coming Soon…,T3Mon2
12N04,20210105,科学と人間(3),樋口　喜昭,1,オンライン(未確定),Coming Soon…,T3Mon2
12N05,20210106,Extensive Reading I (国・多),長谷川　志保,1,オンライン(未確定),Coming Soon…,T3Mon2
12N06,20210107,Intensive Reading I a (国・多),川島　るり子,1,オンライン(未確定),Coming Soon…,T3Mon2
12N07,20210108,Intensive Reading I a (国・多),奥坊　光子,1,オンライン(未確定),Coming Soon…,T3Mon2
12N08,20210109,中国語 III (講読) (3),布川　雅英,1,オンライン(未確定),Coming Soon…,T3Mon2
12N09,20210110,スペイン語 III (講読) (3),青砥　清一,1,オンライン(未確定),Coming Soon…,T3Mon2
12N10,20210111,韓国・朝鮮語 III (演習) (3),張　銀英,1,オンライン(未確定),Coming Soon…,T3Mon2
12N11,20210112,日本語指導 Ba (3),作田　奈苗,1,オンライン(未確定),Coming Soon…,T3Mon2
12N12,20210113,健康教育,井上　則子,1,オンライン(未確定),Coming Soon…,T3Mon2
12N13,20210114,余暇教育(レク活動とグループワーク),薄井　澄誉子,0.5,オンライン(未確定),Coming Soon…,T3Mon2
12N14,20210115,現代文化論(3),Sookyeong Hong,1,オンライン(未確定),Coming Soon…,T3Mon2
12N15,20210116,生徒指導の理論と方法,前田　基成,1,オンライン(未確定),Coming Soon…,T3Mon2
12N16,20210117,メディア概論 b,稲葉　利江子,1,オンライン(未確定),Coming Soon…,T3Mon2
12P01,20210118,情報数学特論 d,田口　政義,2,オンライン(未確定),Coming Soon…,T3Mon2/T4Mon2
12P02,20210119,教育方法論,高垣　マユミ,2,オンライン(未確定),Coming Soon…,T3Mon2/T4Mon2
12P03,20210120,英語科指導とICT活用,久島　智津子,2,オンライン(未確定),Coming Soon…,T3Mon2/T4Mon2
12P04,20210121,教育課程論,渡邊　あや,2,オンライン(未確定),Coming Soon…,T3Mon2/T4Mon2
12R01,20210122,国語学(4),高橋　雄太,1,オンライン(未確定),Coming Soon…,T4Mon2
12R02,20210123,経済学(4),森　悠子,1,オンライン(未確定),Coming Soon…,T4Mon2
12R03,20210124,経済学研究(4),森　悠子,1,オンライン(未確定),Coming Soon…,T4Mon2
12R04,20210125,日本語ライティング(4),原田　朱美,1,オンライン(未確定),Coming Soon…,T4Mon2
12R05,20210126,Intensive Reading I b (国・多),川島　るり子,1,オンライン(未確定),Coming Soon…,T4Mon2
12R06,20210127,Intensive Reading I b (国・多),長谷川　志保,1,オンライン(未確定),Coming Soon…,T4Mon2
12R07,20210128,Intensive Reading I b (国・多),奥坊　光子,1,オンライン(未確定),Coming Soon…,T4Mon2
12R08,20210129,中国語 III (講読) (4),布川　雅英,1,オンライン(未確定),Coming Soon…,T4Mon2
12R09,20210130,スペイン語 III (講読) (4),青砥　清一,1,オンライン(未確定),Coming Soon…,T4Mon2
12R10,20210131,韓国・朝鮮語 III (演習) (4),張　銀英,1,オンライン(未確定),Coming Soon…,T4Mon2
12R11,20210132,日本語指導 Ba (4),作田　奈苗,1,オンライン(未確定),Coming Soon…,T4Mon2
12R12,20210133,動きの教育,井上　則子,1,オンライン(未確定),Coming Soon…,T4Mon2
12R13,20210134,現代文化論(4),Sookyeong Hong,1,オンライン(未確定),Coming Soon…,T4Mon2
12R14,20210135,東アジア研究(現代韓国特論),金　貴粉,1,オンライン(未確定),Coming Soon…,T4Mon2
12R15,20210136,離散数学 c,礒島　伸,1,オンライン(未確定),Coming Soon…,T4Mon2
12R16,20210137,進路指導の理論と方法,前田　基成,1,オンライン(未確定),Coming Soon…,T4Mon2
13A01,20210138,日本国憲法a,武田　万里子,1,オンライン,https://zoom.us/j/92005591061?pwd=ZEtlSmJqaU9haDNOak1LZGdBbXVxUT09,T1Mon3
13A02,20210139,社会学(1),柴田　邦臣,1,オンライン,https://zoom.us/j/96982663469?pwd=SEFMVW5JaUo2Yll5d3YxNnpvOGJJZz09,T1Mon3
13A03,20210140,社会学研究(1),柴田　邦臣,1,オンライン,https://zoom.us/j/96982663469?pwd=SEFMVW5JaUo2Yll5d3YxNnpvOGJJZz09,T1Mon3
13A04,20210141,情報処理I a,原山　智重子,1,オンライン,https://zoom.us/j/94383012053?pwd=ak9XQ2I3RjFkQnpnRkhXMytsUm9KUT09,T1Mon3
13A05,20210142,女性学(1),吉朝　加奈,1,オンライン,https://zoom.us/j/95077835510?pwd=bHlXZDkvTVhPMTl6a3htU2l3VlVxZz09,T1Mon3
13A06,20210143,日本語ライティング(1),飯野　朋美,1,オンライン,https://zoom.us/j/92839470525?pwd=cmNIWkFlbGpJRGNiTVkzZ0JNMkJWQT09,T1Mon3
13A07,20210144,日本語指導 Bb (1),作田　奈苗,1,オンライン,https://zoom.us/j/92440475193?pwd=bFZ1V1FiS0tKeE1mZkgzSG9PZDZhZz09,T1Mon3
13A08,20210145,健康教育,井上　則子,1,オンライン,https://zoom.us/j/96820218096?pwd=Qk5OOHpGd1FZYnNlOTNyNHpaUmFmZz09,T1Mon3
13A09,20210146,余暇教育(スポーツと身体スキル),薄井　澄誉子,0.5,ハイブリッド,https://zoom.us/j/94808689630?pwd=ZTBQazl0TFRFR1kydTJxeldmKzVqUT09,T1Mon3
13A10,20210147,ウェルネス研究(スポーツ・ジェンダー論),山田　ゆかり,1,オンライン,https://zoom.us/j/99103309565?pwd=amV2OWhBVGhOczJlNFYyOE0yMXpqZz09,T1Mon3
13A11,20210148,ユーラシア研究(1),松嵜　英也,1,オンライン,https://zoom.us/j/95247053826?pwd=RUlTcVdibTEzV29BNm1aTWIvTHhVQT09,T1Mon3
13A12,20210149,東アジア研究(中国現代史),関　智英,1,オンライン,https://zoom.us/j/91006262125?pwd=aVkwa2NtTjFGNzdzSUhjcWxlQnUvZz09,T1Mon3
13A13,20210150,福祉社会学,門下　祐子,1,オンライン,https://zoom.us/j/99274424718?pwd=dDE1K0RNRjhibmc3NkRrWEJpUjJvdz09,T1Mon3
13A14,20210151,数学特別講義 C (1),竹内　敦司,1,オンライン,https://zoom.us/j/91570208579?pwd=Z2ljcUlrbGRFWWU1dldYWVVzdnl2UT09,T1Mon3
13A15,20210152,線形代数(演習付)(1),永井　敦・立井　博子,2,オンライン,https://zoom.us/j/98422110936?pwd=NVZIL3ozeVZGMlpNSTZ4QWMvM3lRZz09,T1Mon3/T1Mon4
13A16,20210153,コンピュータアーキテクチャ,新田　善久,1,オンライン,https://zoom.us/j/91025732254?pwd=NVNRTkRoTXFYMERtYWJ3aXhMUnAwZz09,T1Mon3
13A17,20210154,教育コンテンツ制作,久島　智津子,1,オンライン,https://zoom.us/j/91504986812?pwd=RmZoRjUwa1J1M3FCbVM1Q2diK0ljdz09,T1Mon3
13A18,20210155,メディアコミュニケーションワークショップ,稲葉　利江子,1,オンライン,https://zoom.us/j/92078123982?pwd=YWxXRkdObnJXNkVJNUpiY1VSOU55UT09,T1Mon3
13A19,20210156,デジタルエンターテインメントワークショップ,栗原　一貴,1,オンライン,https://zoom.us/j/97463112962?pwd=U0J3OGYxOWFzQkJUK0VYMWZQR0sxZz09,T1Mon3
13A20,20210157,西アジア研究(1),今井　真士,1,オンライン,https://zoom.us/j/99636691457?pwd=NUpTSldBRDI4TjNHUEkrMndFaVlYQT09,T1Mon3
13A21,20210158,東南アジア研究(現代東南アジア特論)(1),光成　歩,1,オンライン,https://zoom.us/j/94760744794?pwd=NXJxMHdiaGxySFpaM2F2dXN3N3J2Zz09,T1Mon3
13A22,20210159,現代日本政治経済論(1),堀江　孝司,1,オンライン,https://zoom.us/j/97654350343?pwd=Nmgxc1oxV0dHcW52Tk5VcEFyem95Zz09,T1Mon3
13A23,20210160,３年セミナー (1),三澤　健宏,1,ハイブリッド,https://zoom.us/j/95081773768?pwd=MTcwNlRvQ2JMcjhkTmQ3NHJtOEdHUT09,T1Mon3
13A24,20210161,紛争と平和,田村　幸恵,1,オンライン,https://zoom.us/j/95385887854?pwd=TTIwbE03d0VIQkNFSHNlY3BBVmJRZz09,T1Mon3
13A25,20210162,多文化・国際協力の実践(1),松山　章子,1,オンライン,https://zoom.us/j/92243737926?pwd=U0pkVnl6aXlWTXcxd3hkdVNDUTh3Zz09,T1Mon3
13B01,20210163,数学特論 XG,菊池　弘明,2,オンライン,https://zoom.us/j/93198213142?pwd=UEVrOFdnMEJIWjJXR0U3Nzk0VnNBZz09,T1Mon3/T2Mon3
13C01,20210164,中・古英語,児馬　修,2,オンライン,https://zoom.us/j/97591001950?pwd=WG1VTHdwaUFnVmRCWHNqUFFJQStUQT09,T1Mon3/T3Mon3
13G01,20210165,Intensive Listening I,Carolyn Morikawa,3,オンライン,https://zoom.us/j/93321162797?pwd=cmJQbVRubXBKcGZQejZZVVBIdWdlUT09,T1Mon3/T3Mon3/T4Mon3
13G02,20210166,フランス語 I (演習) e (国・多),土屋　良二,3,オンライン,https://zoom.us/j/94442122930?pwd=UTZOdi9GZlVrMnluVlNmWXpsb0hJZz09,T1Mon3/T3Mon3/T4Mon3
13G03,20210167,フランス語 II (講読) C (英),清水　正,3,オンライン,https://zoom.us/j/95762698574?pwd=MVhteUh1WjFqdDlhKzRqMlJ2UmhoZz09,T1Mon3/T3Mon3/T4Mon3
13G04,20210168,ドイツ語 II (講読) D (国・多),松原　良輔,3,オンライン,https://zoom.us/j/92716963357?pwd=SlMvQ3Z1c1JyQnptN0ZlbGRWdWJXUT09,T1Mon3/T3Mon3/T4Mon3
